duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
4,0,14,2023-05-18 16:14:00.000,,,2023-05-18 16:15:01.411,2023-05-18 16:15:01.411,14,1.3611112,10.8,0.43,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-18 16:15:00.000,1860ed97-e2e3-4857-836d-d5724dfdedcc,
4,0,29,2023-05-19 22:49:00.000,,,2023-05-19 22:55:01.920,2023-05-19 22:49:40.840,29,1.1832643,21.64,0.86,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 22:50:00.000,f60a76ac-fcc2-4439-83e4-feb1e29b0a17,
4,3,32,2023-05-19 20:23:00.000,,,2023-05-19 20:23:45.278,2023-05-19 20:23:24.347,35,1.2320387,27.738281,2.7503514,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 20:24:00.000,9343c37d-951e-45f0-8538-414e2fda321c,
4,0,13,2023-05-18 16:40:00.000,,,2023-05-18 16:51:03.846,2023-05-18 16:51:03.846,13,0.97222215,9.2,0.42,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-18 16:41:00.000,5343d7c0-18ee-4f42-9fc3-b1c717c22699,
4,0,37,2023-05-19 15:23:00.000,,,2023-05-19 15:23:55.272,2023-05-19 15:23:55.272,37,1.2777778,29.48,2.52,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 15:24:00.000,55fef943-705c-428c-92e7-9bb55e48a25f,
4,0,10,2023-05-19 22:24:00.000,,,2023-05-19 22:24:40.121,2023-05-19 22:24:40.121,10,1.6111112,8.08,0.62,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 22:25:00.000,c83cf094-2d95-4627-89a3-4b83e5926216,
4,0,53,2023-05-19 22:38:00.000,,,2023-05-19 22:39:17.272,2023-05-19 22:39:17.178,53,1.1378337,41.14,3.6599998,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 22:39:00.000,c9bd19fb-4a9c-45ec-9d20-6e82818f5044,
4,0,20,2023-05-19 20:39:00.000,,,2023-05-19 20:42:41.113,2023-05-19 20:39:57.188,20,1.2654474,15.729063,1.389961,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 20:40:00.000,6241834a-bf2d-4fc2-b21d-ecd0bd243c64,
4,0,32,2023-05-18 23:21:00.000,,,2023-05-18 23:22:17.921,2023-05-18 23:22:17.921,32,1.1944444,23.6,1.0,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-18 23:22:00.000,342a585b-fd29-441e-8824-ba3cbf558668,
4,0,23,2023-05-18 16:42:00.000,,,2023-05-18 16:51:03.896,2023-05-18 16:51:03.896,23,1.1666666,16.99,0.72,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-18 16:43:00.000,df859fcf-6f70-4e6d-88c2-12ee02d7e2e1,
4,0,54,2023-05-19 15:25:00.000,,,2023-05-19 15:26:07.821,2023-05-19 15:25:19.775,54,1.4356309,43.562813,3.559951,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 15:26:00.000,f4ce5091-c52f-4e19-ad6a-a05ef60e47c4,
4,0,41,2023-05-17 13:31:00.000,,,2023-05-17 13:31:53.755,2023-05-17 13:31:31.339,50,1.3058662,36.710003,1.5199994,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-17 13:32:00.000,6f83e0cb-afc6-486a-a23b-4b9818a084ef,
4,0,42,2023-05-19 22:39:00.000,,,2023-05-19 22:41:00.711,2023-05-19 22:39:17.356,42,1.1754897,32.74984,2.9394531,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 22:40:00.000,c68b6dfe-7664-44e9-b0fd-a086e27bba42,
4,0,35,2023-05-19 20:40:00.000,,,2023-05-19 20:42:41.304,2023-05-19 20:42:41.304,35,1.4166666,28.33,2.45,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 20:41:00.000,7c8f4a3c-1718-454b-9843-2557f207030f,
4,0,66,2023-05-19 22:40:00.000,,,2023-05-19 22:41:00.923,2023-05-19 22:41:00.923,66,1.1388888,51.5,6.25,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 22:41:00.000,41bc1307-16ec-412f-9027-acc9674455fb,
4,0,19,2023-05-19 15:32:00.000,,,2023-05-19 15:32:55.263,2023-05-19 15:32:55.263,19,1.1111112,14.63,1.34,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 15:33:00.000,16053bfe-b1bb-4d2c-b5dc-61528dd53240,
4,0,23,2023-05-18 16:44:00.000,,,2023-05-18 16:51:03.974,2023-05-18 16:51:03.974,23,0.94444436,16.52,0.74,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-18 16:45:00.000,c1985c40-2c3e-43d2-9059-0da24263ad59,
4,0,22,2023-05-19 22:41:00.000,,,2023-05-19 22:43:49.236,2023-05-19 22:41:01.182,22,1.3358538,17.820625,1.5202148,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 22:42:00.000,c72398d7-eb41-4bb8-8238-a6f5e5e382b2,
4,0,80,2023-05-19 20:41:00.000,,,2023-05-19 20:42:41.376,2023-05-19 20:42:41.376,80,1.3611112,64.04,5.46,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 20:42:00.000,10975957-f72d-4c67-bc6e-4e4b40cb221f,
4,0,15,2023-05-19 22:42:00.000,,,2023-05-19 22:43:49.412,2023-05-19 22:43:49.412,15,1.7222222,11.61,0.78,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 22:43:00.000,04842630-32be-4bae-98f5-89f25fb14a32,
4,0,25,2023-05-18 16:45:00.000,,,2023-05-18 16:51:04.068,2023-05-18 16:51:04.068,25,1.0277778,18.22,0.8,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-18 16:46:00.000,49ccfe70-7749-4e56-9b7d-75d35924eadd,
4,0,32,2023-05-19 15:33:00.000,,,2023-05-19 15:34:50.273,2023-05-19 15:33:17.565,32,1.4393485,26.32,2.14,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 15:34:00.000,207b0b7d-bba1-4c2f-9f50-0f1a203496ac,
4,0,11,2023-05-19 22:47:00.000,,,2023-05-19 22:50:10.363,2023-05-19 22:50:10.363,11,1.8611112,8.7,0.53,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 22:48:00.000,ce169f95-babd-4226-acc2-4b9d8f46e485,
4,0,22,2023-05-18 23:49:00.000,,,2023-05-18 23:55:12.123,2023-05-18 23:55:12.123,22,1.2777778,16.56,0.68,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-18 23:50:00.000,d2074cc4-a1f6-46e6-ae11-70a399ce88d4,
4,0,26,2023-05-19 15:34:00.000,,,2023-05-19 15:34:50.369,2023-05-19 15:34:50.369,26,1.4444444,21.1,1.87,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 15:35:00.000,813cdb37-e3f1-4f60-a564-a21a2c3aeb17,
4,0,31,2023-05-18 16:47:00.000,,,2023-05-18 16:51:04.125,2023-05-18 16:51:04.125,55,1.3055556,33.78,1.73,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-18 16:48:00.000,25a8e211-1435-4d94-82e7-83d1b5fbd106,
4,0,33,2023-05-19 20:42:00.000,,,2023-05-19 20:43:19.660,2023-05-19 20:42:41.476,33,1.2667321,26.3,2.2,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 20:43:00.000,60ec5f96-f86c-40fe-aa12-4a6ae86dc5b5,
4,0,12,2023-05-19 22:48:00.000,,,2023-05-19 22:50:10.475,2023-05-19 22:50:10.475,12,1.75,9.31,0.65,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 22:49:00.000,9947d8a8-6c27-48fe-a545-8ab9c5f8e10d,
4,0,11,2023-05-17 13:32:00.000,,,2023-05-17 13:32:06.133,2023-05-17 13:32:03.263,11,1.2951405,8.110001,0.35,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-17 13:33:00.000,adb0ab98-c500-4489-a87e-6b479f614a96,
4,0,54,2023-05-19 22:49:00.000,,,2023-05-19 22:50:10.613,2023-05-19 22:50:10.613,54,1.3611112,43.01,3.71,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 22:50:00.000,aaad74e9-5f4b-4734-883f-d9172f7cee84,
4,0,38,2023-05-18 16:48:00.000,,,2023-05-18 16:51:04.251,2023-05-18 16:51:04.251,56,1.0833334,37.28,2.39,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-18 16:49:00.000,f11883b5-252c-4db8-82e6-af244d9e0a6e,
4,0,24,2023-05-19 00:33:00.000,,,2023-05-19 00:35:02.178,2023-05-19 00:35:02.178,24,1.3055556,17.81,0.78,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 00:34:00.000,8c8c9218-ea18-4f05-a166-e07339006a30,
4,0,23,2023-05-19 15:35:00.000,,,2023-05-19 15:35:10.342,2023-05-19 15:35:03.921,23,1.3475057,18.709375,1.6100196,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 15:36:00.000,6bb80422-61c5-493d-9c95-1a8ae4f283ac,
4,0,40,2023-05-19 22:50:00.000,,,2023-05-19 22:50:39.002,2023-05-19 22:50:10.841,40,1.4756099,32.35,2.58,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 22:51:00.000,f25f7031-ac0d-4cfe-b541-1062d4956d54,
4,0,16,2023-05-19 23:19:00.000,,,2023-05-19 23:35:02.275,2023-05-19 23:35:02.275,16,1.25,12.07,0.52,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 23:20:00.000,f0694c4a-a233-4789-87da-a57ff0c28ab0,
4,0,47,2023-05-18 16:49:00.000,,,2023-05-18 16:51:04.321,2023-05-18 16:51:04.321,56,1.3055556,38.78,1.81,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-18 16:50:00.000,1e224c93-659b-4784-9ba5-f60357ac0244,
4,0,19,2023-05-19 15:40:00.000,,,2023-05-19 15:40:59.662,2023-05-19 15:40:59.662,19,1.7222222,14.75,1.1,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 15:41:00.000,567cb546-4959-491d-a5be-7058d5ce98d0,
4,0,26,2023-05-19 00:35:00.000,,,2023-05-19 00:55:02.205,2023-05-19 00:55:02.205,26,1.2777778,19.57,0.82,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 00:36:00.000,240e5ffb-f89b-4c6c-8653-d06758566bf4,
4,0,31,2023-05-19 23:39:00.000,,,2023-05-19 23:42:11.080,2023-05-19 23:42:11.080,31,1.0833334,22.81,1.0,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 23:40:00.000,5635a592-362e-4a96-8aa6-3422a295c944,
4,0,55,2023-05-18 16:50:00.000,,,2023-05-18 16:51:04.373,2023-05-18 16:51:04.373,55,1.2222222,40.68,1.69,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-18 16:51:00.000,4dc31ede-b71f-436c-a7d0-fefe5f4fe6e5,
4,0,19,2023-05-19 23:40:00.000,,,2023-05-19 23:42:11.345,2023-05-19 23:42:11.345,19,1.25,14.05,0.62,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 23:41:00.000,9c8acc41-3881-4b9d-afe7-a2f0f16118ca,
4,0,23,2023-05-19 20:42:00.000,,,2023-05-19 20:55:01.906,2023-05-19 20:55:01.906,23,1.2222222,16.94,0.74,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 20:43:00.000,9cbc2d32-7a3e-4ac9-b0b8-400e12b7e69a,
4,0,11,2023-05-19 00:37:00.000,,,2023-05-19 00:55:02.305,2023-05-19 00:55:02.305,11,1.1666666,8.21,0.35,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 00:38:00.000,7059da44-0782-400e-92f0-d6be182afeeb,
4,0,39,2023-05-19 15:41:00.000,,,2023-05-19 15:46:31.093,2023-05-19 15:41:48.534,39,1.1899315,30.74,2.71,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 15:42:00.000,01fa198f-9313-4d49-926d-145ae99c9d9a,
4,0,39,2023-05-20 00:05:00.000,,,2023-05-20 00:15:02.364,2023-05-20 00:15:02.364,39,1.2222222,29.02,1.25,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 00:06:00.000,e6f7a968-4a41-4052-91df-8ed277b00015,
4,0,6,2023-05-17 14:11:00.000,,,2023-05-17 14:11:26.160,2023-05-17 14:11:26.160,6,0.8888889,4.23,0.21,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-17 14:12:00.000,07aa4e34-e7d4-418c-aeea-bbfa0e0fd6ef,
4,0,13,2023-05-18 16:40:00.000,,,2023-05-18 16:40:51.784,2023-05-18 16:40:51.784,13,1.4722222,9.93,0.8,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-18 16:41:00.000,ef3602f8-6fa0-4e77-9221-d2c7ff8832bc,
4,0,10,2023-05-19 00:47:00.000,,,2023-05-19 00:55:02.439,2023-05-19 00:55:02.439,10,1.5,7.59,0.32,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 00:48:00.000,2b14a674-3f0e-4cb1-b2f5-dd4dded90213,
4,0,12,2023-05-20 00:06:00.000,,,2023-05-20 00:15:02.407,2023-05-20 00:15:02.407,12,1.1388888,8.8,0.38,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 00:07:00.000,54433b7a-9de4-4b1c-93a4-002a8a695db9,
4,0,10,2023-05-19 15:50:00.000,,,2023-05-19 15:50:22.335,2023-05-19 15:50:22.335,10,0.9722222,7.48,0.74,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 15:51:00.000,025e4901-0d54-4854-bc41-91e18c21a1ac,
4,0,7,2023-05-20 00:23:00.000,,,2023-05-20 00:35:02.369,2023-05-20 00:35:02.369,8,0.99999994,5.65,0.27,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 00:24:00.000,046fd269-e29d-4dca-8ed0-576546a58f2b,
4,0,39,2023-05-18 16:42:00.000,,,2023-05-18 16:44:49.357,2023-05-18 16:44:49.357,39,1.4166666,29.34,2.38,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-18 16:43:00.000,08ccaa97-1c34-4d6b-91d6-3738b764da2f,
4,0,13,2023-05-19 15:51:00.000,,,2023-05-19 15:52:48.027,2023-05-19 15:52:48.027,13,1.25,10.22,0.87,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 15:52:00.000,d714fe15-bbd7-412e-8b98-d5874597fb84,
4,0,5,2023-05-20 00:24:00.000,,,2023-05-20 00:35:02.420,2023-05-20 00:35:02.420,4,1.0,2.86,0.12,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 00:25:00.000,7ce2cea3-b680-403b-9473-b510f60c268b,
4,5,10,2023-05-18 16:43:00.000,,,2023-05-18 16:44:49.426,2023-05-18 16:44:49.426,15,2.0555556,12.95,1.54,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-18 16:44:00.000,be628ea8-98fb-481e-b8fc-01c0e3131b7b,
4,0,8,2023-05-19 00:51:00.000,,,2023-05-19 00:55:02.514,2023-05-19 00:55:02.514,8,1.3055556,5.86,0.26,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 00:52:00.000,de6571c3-7399-4182-83f1-45c79b8aa493,
4,0,20,2023-05-20 00:25:00.000,,,2023-05-20 00:35:02.479,2023-05-20 00:35:02.479,20,1.0555556,14.54,0.65,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 00:26:00.000,49b1f54d-5663-4207-8e8a-b821b665fb58,
4,0,19,2023-05-19 15:52:00.000,,,2023-05-19 15:52:48.196,2023-05-19 15:52:48.196,19,1.0833334,14.63,1.33,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 15:53:00.000,b821fced-7f5e-4d05-9b38-b9e7fa0471c6,
4,0,14,2023-05-19 20:43:00.000,,,2023-05-19 20:55:01.952,2023-05-19 20:55:01.952,14,1.0833334,10.14,0.46,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 20:44:00.000,7e957072-2612-46c2-ae49-a1ae6b472b21,
4,0,8,2023-05-17 14:34:00.000,,,2023-05-17 14:34:37.030,2023-05-17 14:34:36.193,8,1.3159178,5.95,0.26,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-17 14:35:00.000,5fb86a19-6ff4-421c-910f-a4b1b63a3d83,
4,0,7,2023-05-20 00:27:00.000,,,2023-05-20 00:35:06.738,2023-05-20 00:35:06.738,7,1.5277778,5.55,0.22,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 00:28:00.000,3b117f04-06e1-433b-8483-4ea4fc6e21ab,
4,0,7,2023-05-19 00:54:00.000,,,2023-05-19 00:55:02.597,2023-05-19 00:55:02.597,9,1.0277778,6.59,0.29,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 00:55:00.000,964c55f9-c1c0-46a1-9f11-f781721e96fe,
4,0,30,2023-05-18 16:44:00.000,,,2023-05-18 16:44:49.483,2023-05-18 16:44:49.483,30,1.1111112,21.99,1.9,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-18 16:45:00.000,8f5b0dba-79cf-4b62-a0c2-82b947d96bc6,
4,0,30,2023-05-19 18:28:00.000,,,2023-05-19 18:29:17.357,2023-05-19 18:28:25.457,30,1.2045333,23.349688,2.080166,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 18:29:00.000,1ad34312-2148-4ba5-853b-c34925d3daf4,
4,1,7,2023-05-20 00:31:00.000,,,2023-05-20 00:35:06.785,2023-05-20 00:35:06.785,8,1.7777778,8.25,0.52,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 00:32:00.000,2578c6ef-6800-469e-85a1-b48f72694c71,
4,0,12,2023-05-18 16:45:00.000,,,2023-05-18 16:46:06.606,2023-05-18 16:46:06.606,12,1.1666666,8.8,0.84,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-18 16:46:00.000,5d62972c-3266-4f4c-8634-4c9fa70ab1ed,
4,0,14,2023-05-20 00:33:00.000,,,2023-05-20 00:35:06.837,2023-05-20 00:35:06.837,14,1.1666666,10.14,0.46,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 00:34:00.000,4330e021-3181-4248-bf0b-d1af77ede964,
4,0,7,2023-05-19 01:00:00.000,,,2023-05-19 01:15:01.017,2023-05-19 01:15:01.017,8,1.2777778,5.91,0.26,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 01:01:00.000,8c3df010-bd8e-4234-b309-6026fd36769c,
4,7,68,2023-05-19 18:29:00.000,,,2023-05-19 18:30:47.786,2023-05-19 18:29:17.529,75,1.8900226,60.980625,5.5099516,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 18:30:00.000,69a0d8a1-ec14-4fa4-9525-d32df8a815de,
4,0,15,2023-05-20 00:34:00.000,,,2023-05-20 00:35:06.889,2023-05-20 00:35:06.889,15,1.1388888,10.95,0.5,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 00:35:00.000,61cb9b7f-a4bd-48d7-9476-3334963d626b,
4,0,24,2023-05-18 16:46:00.000,,,2023-05-18 16:49:24.093,2023-05-18 16:46:06.759,24,1.0589712,17.158436,1.6199512,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-18 16:47:00.000,2ceee83e-e1b3-474b-9b81-847453533516,
4,0,14,2023-05-19 01:02:00.000,,,2023-05-19 01:15:01.324,2023-05-19 01:15:01.324,14,1.25,10.36,0.44,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 01:03:00.000,469b7b26-b7ba-4ea6-b479-1df54e9a908f,
4,0,7,2023-05-20 00:35:00.000,,,2023-05-20 00:38:12.065,2023-05-20 00:38:12.065,7,1.0277778,4.97,0.24,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 00:36:00.000,fbcc30b1-687f-43fb-a05e-93d786f4eb14,
4,0,9,2023-05-19 20:45:00.000,,,2023-05-19 20:55:01.988,2023-05-19 20:55:01.988,9,1.3333334,6.68,0.29,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 20:46:00.000,ba18a4a7-7317-4308-bd07-b3c1d826ff8c,
4,3,50,2023-05-19 18:30:00.000,,,2023-05-19 18:31:07.712,2023-05-19 18:30:47.921,53,1.3300201,42.67,3.9299998,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 18:31:00.000,b4ef46a6-bec5-436c-8e3a-580e2a7e4bf1,
4,0,33,2023-05-17 14:36:00.000,,,2023-05-17 14:45:48.306,2023-05-17 14:45:48.306,33,1.3611112,25.41,1.07,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-17 14:37:00.000,18baddbf-ac6f-4bbc-a39a-95df88e7d3c8,
4,0,46,2023-05-20 05:32:00.000,,,2023-05-20 05:35:00.698,2023-05-20 05:35:00.698,46,1.3888888,34.73,1.45,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 05:33:00.000,68ce1b7c-dddf-4ac6-848c-0f9b8f2ec1ae,
4,0,71,2023-05-18 16:47:00.000,,,2023-05-18 16:49:24.392,2023-05-18 16:49:24.392,71,1.2777778,52.3,4.51,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-18 16:48:00.000,41eb9cd5-8016-448a-a30b-77c74e030987,
4,0,8,2023-05-19 01:04:00.000,,,2023-05-19 01:15:01.479,2023-05-19 01:15:01.479,8,1.4722223,6.09,0.26,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 01:05:00.000,71515dcc-2576-4778-bb01-40fd7c0fac76,
4,0,14,2023-05-19 18:31:00.000,,,2023-05-19 18:31:07.781,2023-05-19 18:31:07.781,14,1.3611112,11.4,0.94,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-19 18:32:00.000,b1ca9596-14eb-4ca5-a669-d1e82e3deb99,
4,0,31,2023-05-20 05:33:00.000,,,2023-05-20 05:35:00.716,2023-05-20 05:35:00.716,31,1.3611109,23.06,1.01,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 05:34:00.000,1ed7fd74-cc53-4715-901c-f7e9edf4072a,
4,0,62,2023-05-18 16:48:00.000,,,2023-05-18 16:49:24.621,2023-05-18 16:49:24.621,62,1.1944444,45.27,4.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-05-18 16:49:00.000,307dc35e-5b87-466d-9ae1-599a1eee065a,
4,0,7,2023-05-20 05:38:00.000,,,2023-05-20 05:48:29.718,2023-05-20 05:48:29.718,7,1.0,5.03,0.24,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 05:39:00.000,d6bea81f-fbfb-4dcc-89e3-b501e4de1924,
4,0,8,2023-05-19 01:12:00.000,,,2023-05-19 01:15:01.663,2023-05-19 01:15:01.663,8,1.0277778,5.73,0.27,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 01:13:00.000,236b0f22-9c94-408c-a82c-660d965f477b,
4,0,21,2023-05-19 18:28:00.000,,,2023-05-19 18:31:12.570,2023-05-19 18:31:12.570,21,1.0555556,15.21,0.66,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 18:29:00.000,ac3549ed-48b3-467d-b0c2-cdbea1a73264,
4,0,28,2023-05-20 05:40:00.000,,,2023-05-20 05:48:29.788,2023-05-20 05:48:29.788,28,1.1388888,20.69,0.9,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 05:41:00.000,006b3604-bd6d-4afd-ab7d-122aab8f4c4c,
4,0,9,2023-05-20 18:09:00.000,,,2023-05-20 18:10:32.122,2023-05-20 18:10:32.122,9,1.2222222,6.65,0.29,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 18:10:00.000,b573616c-3c68-4162-a003-a8b20794a94d,
4,0,7,2023-05-19 01:27:00.000,,,2023-05-19 01:35:02.322,2023-05-19 01:35:02.322,7,1.4722222,5.31,0.23,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 01:28:00.000,d723b263-12c8-44ab-92c7-b5fd770b98b7,
4,0,44,2023-05-19 18:29:00.000,,,2023-05-19 18:31:12.701,2023-05-19 18:31:12.701,44,1.1388888,32.63,1.4,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 18:30:00.000,32ade0a7-9671-4d59-9534-81ed4582d975,
4,0,17,2023-05-19 20:46:00.000,,,2023-05-19 20:55:02.040,2023-05-19 20:55:02.040,17,1.0555556,12.37,0.56,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 20:47:00.000,ac70fffb-56a1-4777-a4e1-da102e58c02c,
4,0,4,2023-05-17 14:37:00.000,,,2023-05-17 14:45:48.409,2023-05-17 14:45:48.409,4,1.2777778,3.0,0.12,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-17 14:38:00.000,566fa638-77c7-43f9-aae9-6a8e3ef05cee,
4,0,14,2023-05-20 05:41:00.000,,,2023-05-20 05:48:29.860,2023-05-20 05:48:29.860,14,1.0833333,10.24,0.44,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 05:42:00.000,3e7b5d2a-15ff-4b9b-afbe-0dc64b3a39ea,
4,0,48,2023-05-20 18:16:00.000,,,2023-05-20 18:16:45.523,2023-05-20 18:16:23.896,48,1.3384161,36.060005,1.4599992,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-20 18:17:00.000,90286938-112e-4300-8e87-7865d5ab2069,
4,0,11,2023-05-19 01:55:00.000,,,2023-05-19 02:15:00.416,2023-05-19 02:15:00.416,11,0.8888889,7.71,0.36,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 01:56:00.000,e713bf64-fa05-4ea6-b0cf-17319f4a1b45,
4,0,51,2023-05-19 18:30:00.000,,,2023-05-19 18:31:12.766,2023-05-19 18:31:12.766,51,1.1388888,37.71,1.61,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-05-19 18:31:00.000,4d829350-59c3-4215-8f41-b483d80c88a4,
